instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,2748.345238,3115.845238,2920.845238,6625.706121,6853.391747,100000000000000007629769841091887003294964970946560.000000,1.001966,3.237966,1.001966,301.049966,34118,380331,300.000000,4,3,CBC,1
1,New,4,2749.603571,6776.896429,2848.746429,8358.889452,8854.000000,8854.000000,0.581153,0.637153,7.865153,7.869153,1328,9822,300.000000,22,2,CBC,1
2,New,4,2723.786905,8295.460714,3143.136905,9571.322666,9616.000000,9616.000000,1.185329,1.305329,1.825329,1.833329,85,815,300.000000,28,7,CBC,1
3,New,4,2806.028571,10314.601190,3115.814286,11783.331725,11880.000000,11880.000000,0.717319,1.765319,4.109319,4.121319,360,4066,300.000000,31,2,CBC,1
4,New,4,2761.414286,8843.039286,2859.985714,10047.761238,10207.000000,10207.000000,0.585202,0.649202,4.489202,4.493202,988,5755,300.000000,30,1,CBC,1
5,New,4,2801.634524,8609.413095,3351.348810,9985.764187,10369.000000,10369.000000,0.850599,1.874599,18.486599,18.494599,3065,24957,300.000000,32,3,CBC,1
6,New,4,2731.580952,10090.415476,2964.509524,11213.677730,11259.000000,11259.000000,0.833122,1.249122,2.537122,2.541122,240,2309,300.000000,35,2,CBC,1
7,New,4,2796.244048,7477.821429,3133.472524,9335.725759,9507.000000,9507.000000,0.572459,1.716459,9.140459,9.156459,1138,12176,300.000000,22,2,CBC,1
8,New,4,2836.044048,10204.794048,2934.901190,11409.099564,11440.000000,11440.000000,0.684791,1.100791,4.044791,4.052791,654,4209,300.000000,34,1,CBC,1
9,New,4,2711.088095,8026.723810,2788.802381,9651.846040,9694.000000,9694.000000,0.777685,1.049685,2.345685,2.353685,208,2192,300.000000,27,3,CBC,1
10,New,4,2717.489286,8742.935714,2816.632143,10245.676040,10457.000000,10457.000000,0.547339,1.503339,16.011339,16.023339,2731,21615,300.000000,27,1,CBC,1
