instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,7579621.830870,7579664.032772,7579664.032747,7580208.169430,7580504.982025,7581123.423074,1.618585,2.346677,14.358106,14.360465,2784,37100,3600.000000,4,8,64,GUROBI,1
1,New,4,7579116.290384,7579160.235681,7579160.235681,7579838.467516,7580174.670985,7580857.656947,1.579936,2.294038,53.277695,53.280075,11709,133773,3600.000000,4,8,57,GUROBI,1
2,New,4,7579449.324627,7579452.144524,7579452.144524,7579992.764989,7580303.978113,7581061.949542,0.804307,1.479262,34.762531,36.046436,9116,120395,3600.000000,4,3,60,GUROBI,1
3,New,4,7579146.181256,7579187.667053,7579187.667053,7579614.450793,7579984.623372,7580742.611637,3.945637,4.694261,14.626091,33.314343,6428,94825,3600.000000,4,57,64,GUROBI,1
4,New,4,7579093.661588,7579139.477925,7579139.477925,7579856.642580,7580168.357850,7580572.415031,0.946078,1.678096,86.900619,86.905101,22786,280184,3600.000000,4,13,58,GUROBI,1
5,New,4,7579286.207069,7579328.453534,7579326.215088,7579966.123087,7580258.241733,7580991.349621,2.608664,3.426953,19.280026,19.282539,3999,44605,3600.000000,4,31,60,GUROBI,1
6,New,4,7579419.082079,7579461.672339,7579461.672340,7580065.931498,7580417.042230,7581174.592760,0.837369,1.581720,2.083198,11.367522,2719,24448,3600.000000,4,7,58,GUROBI,1
7,New,4,7579610.141006,7579688.221530,7579688.221530,7580179.562916,7580696.758567,7581444.003688,2.802647,3.472630,60.991354,60.991586,10780,113886,3600.000000,4,62,62,GUROBI,1
8,New,4,7579484.166137,7579531.032917,7579531.032917,7579996.211019,7580443.568238,7581037.834807,0.921264,1.452055,25.976848,25.980425,6188,74752,3600.000000,4,4,61,GUROBI,1
9,New,4,7579578.715412,7579620.836691,7579620.836691,7580045.648385,7580445.044745,7581153.252890,1.901574,2.465700,22.677538,22.680709,7426,65769,3600.000000,4,26,60,GUROBI,1
10,New,4,7578972.688260,7579013.146240,7579013.146240,7579570.704065,7579959.115738,7580707.225477,3.638688,4.430290,69.508301,69.509891,12443,156705,3600.000000,4,39,66,GUROBI,1
