instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,-59987.196374,-59987.196374,-59987.196374,-52894.050233,-52380.529880,100000000000000007629769841091887003294964970946560.000000,0.000003,0.132003,0.000003,300.028003,46991,169964,300.000000,0,0,0,CBC,1
1,None,64,-59990.746871,-59990.746871,-59990.746871,-52898.722173,-52387.252603,100000000000000007629769841091887003294964970946560.000000,0.000002,0.132002,0.000002,300.032002,44643,204111,300.000000,0,0,0,CBC,1
2,None,64,-60045.531466,-60045.531466,-60045.531466,-53006.418859,-52512.400770,100000000000000007629769841091887003294964970946560.000000,0.000002,0.144002,0.000002,300.028002,45304,209244,300.000000,0,0,0,CBC,1
3,None,64,-59990.266641,-59990.266641,-59990.266641,-52897.761396,-52407.974811,100000000000000007629769841091887003294964970946560.000000,0.000003,0.128003,0.000003,300.024003,43374,223286,300.000000,0,0,0,CBC,1
4,None,64,-59983.889524,-59983.889524,-59983.889524,-52889.037089,-52396.177630,100000000000000007629769841091887003294964970946560.000000,0.000003,0.152003,0.000003,300.024003,42027,254132,300.000000,0,0,0,CBC,1
5,None,64,-60045.020283,-60045.020283,-60045.020283,-53000.310703,-52499.191139,100000000000000007629769841091887003294964970946560.000000,0.000002,0.144002,0.000002,300.032002,46687,178133,300.000000,0,0,0,CBC,1
6,None,64,-59984.318556,-59984.318556,-59984.318556,-52888.156512,-52384.576474,100000000000000007629769841091887003294964970946560.000000,0.000002,0.124002,0.000002,300.028002,43201,242474,300.000000,0,0,0,CBC,1
7,None,64,-59989.388850,-59989.388850,-59989.388850,-52899.329232,-52407.662486,100000000000000007629769841091887003294964970946560.000000,0.000002,0.144002,0.000002,300.028002,39379,242818,300.000000,0,0,0,CBC,1
8,None,64,-59984.136264,-59984.136264,-59984.136264,-52885.800079,-52387.087115,100000000000000007629769841091887003294964970946560.000000,0.000003,0.132003,0.000003,300.028003,41487,226480,300.000000,0,0,0,CBC,1
9,None,64,-59985.090492,-59985.090492,-59985.090492,-52887.176576,-52397.666493,100000000000000007629769841091887003294964970946560.000000,0.000003,0.128003,0.000003,300.028003,43687,209800,300.000000,0,0,0,CBC,1
10,None,64,-59879.009098,-59879.009098,-59879.009098,-52771.697958,-52259.583884,100000000000000007629769841091887003294964970946560.000000,0.000003,0.124003,0.000003,300.028003,43868,201827,300.000000,0,0,0,CBC,1
