instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,-61647584.873762,-61647584.873762,-61647584.873762,-54829579.589769,-54559708.940490,-54558535.013950,0.019656,14.935353,30.719016,30.720045,138,45264,300.000000,0,0,GUROBI,1
1,None,64,-116878588.337227,-116878588.337227,-116878588.337227,-85151193.623227,-84764537.276719,-84756478.691051,0.020164,1.574333,1.749211,1.749808,13,3893,300.000000,0,0,GUROBI,1
2,None,64,-83500546.483384,-83500546.483384,-83500546.483384,-68816591.992527,-68197974.314613,-68197974.314613,0.020078,1.777725,2.323982,2.324398,31,5536,300.000000,0,0,GUROBI,1
3,None,64,-134767107.464687,-134767107.464687,-134767107.464687,-88960794.071543,-87968055.347774,-87968055.347774,0.020087,1.346877,1.644042,1.644454,18,4628,300.000000,0,0,GUROBI,1
4,None,64,-124309903.529370,-124309903.529370,-124309903.529370,-101240779.641891,-100705328.264343,-100705328.264343,0.020208,1.046136,1.162532,1.241341,21,3369,300.000000,0,0,GUROBI,1
5,None,64,-98532147.288856,-98532147.288856,-98532147.288856,-71677778.817473,-70923859.721407,-70923859.721407,0.021065,2.096953,2.976551,3.020895,37,7379,300.000000,0,0,GUROBI,1
6,None,64,-156271078.491187,-156271078.491187,-156271078.491187,-131229506.173203,-130497370.399128,-130497370.399128,0.021211,1.303062,1.463547,1.493447,19,3372,300.000000,0,0,GUROBI,1
7,None,64,-94383996.556783,-94383996.556783,-94383996.556783,-69525779.458815,-67798950.497724,-67798950.497724,0.021080,2.226044,4.017507,4.018188,70,11288,300.000000,0,0,GUROBI,1
8,None,64,-105124341.482502,-105124341.482502,-105124341.482502,-86098140.407789,-84431768.925151,-84431768.925151,0.021631,1.791192,4.132605,4.133031,134,14962,300.000000,0,0,GUROBI,1
9,None,64,-137627662.245776,-137627662.245776,-137627662.245776,-116826535.072821,-115387998.672957,-115387998.672957,0.021370,3.119962,3.943391,3.944351,28,8851,300.000000,0,0,GUROBI,1
10,None,64,-170032016.676658,-170032016.676658,-170032016.676658,-144467874.354719,-143983599.225414,-143983599.225409,0.021380,1.440245,1.840913,2.010290,44,5070,300.000000,0,0,GUROBI,1
